place_name,review,emotion_tags
다이빙룸,인테리어도 깔끔하고 되게 친절하세요! 레드라구 맛있으니까 꼭 시키시길 .. ❤️👍 봉골레는 조금만 더 촉촉했으면 좋겠어용ㅠ,"['분위기좋음', '친절함']"
다이빙룸,음식이 빨리 나오고 너무 맛있습니다~~분위기가 좋아서 다음에도 또 오고 싶어요~!,['분위기좋음']
다이빙룸,분위기가 너무 좋고 맛있어요. 추천합니다.^^,['분위기좋음']
다이빙룸,음식이 진짜 맛있어용!!라구소스도 완전 찐득하고 특히 스테이크 소스가 너무 맛있습니당 수저로 박박 긁어먹었어용ㅋㅋㅋ 다음에 파스타 먹고싶으면 또 갈게용!😍,[]
다이빙룸,너무 맛있어요 ㅎㅎ 앞으로도 종종 오게될거같아요!! 분위기도 너무 좋아요,['분위기좋음']
다이빙룸,"크리스마스 시즌인만큼 가운데 멋진 트리가 자리하고 있어서 들어오면서부터 예뻐서 기분이 좋아졌습니당ㅎㅎ 라구, 머쉬룸파스타, 비프스테이크 주문했는데 하나같이 다 맛있어요 다른 메뉴들 먹어보러 또 와야겠어요~~ 와인 시키면 귀여운 와인잔 꾸미기 해서 주시는데 이런 센스 넘 좋아요 덕분에 행복한 저녁 시간 보냈습니당",[]
다이빙룸,"급하게 알아보고 방문한 장소인데, 너무 친절하게 안내해주셔셔 좋았어요.
매장도 깔끔하고, 조용히 담소 나누기에 좋아요. 직원분들도 친절하시고, 음식도 맛있어요.
접시 깨끗하게 다 먹고갑니다:)","['분위기좋음', '친절함']"
다이빙룸,"분위기도 좋고 너무 맛잇어요 ㅎㅎ
다음에 또 방문예정임니다~",['분위기좋음']
다이빙룸,스테이크가 맛있었어요! 또 올게요 🍀,[]
다이빙룸,분위기 장난아니게 좋고 파스타 짱맛이에요 와인도 친절하게 당도 안내 해주시고 !!!!!!!!!!여자서버분이 길 못찾으니 친절하게 안내해주셨어요 !! 재방문 의사 1000%%% 화이트와인 대중적인 맛이라 두잔 마셨습니다 ^^ 또 올게요 ^^,"['재방문', '친절함', '분위기좋음']"
다이빙룸,"분위기도 너무 만족스럽고, 인테리어가 전반적으로 깔끔해서 데이트하기 좋을 것 같아요! 음식도 맛있었습니다 🩷",['분위기좋음']
다이빙룸,오렌지 조명에 화이트톤 인테리어가 너무 잘어울리고 분위기가 좋아요 ㅎㅎ 조명 잘쓰셔서 사진 찍으면 진짜 잘나와요! 봉골레파스타 진짜 맛있어요 추천합니다 👍 저희는 친구끼리 왔지만 소개팅하러 오신 분들이 많아보였어요 분위기 좋고 맛있어서 다들 성공하실듯합니다..!,['분위기좋음']
다이빙룸,파스타가 맛있습니다~~ 종업원 분들도 친절하시고 인테리어도 예뻐요. 반려동물 동반인 점도 마음에 듭니다,"['분위기좋음', '친절함']"
다이빙룸,"남영역 맛집 다이빙룸🫶
분위기 좋고 크리스마스 트리도 크게 있어서 분위기 좋게 양식 즐기기 좋아요!
사진에 나온 치킨 스테이크 정말 맛있고 소스도 맛나용 ㅎㅎ
머쉬룸 파스타도 꼬소하고 맛있었어요
분위기 좋아서 연말에 방문하기 추천합니다👍",['분위기좋음']
다이빙룸,분위기도 너무 좋고 음식도 다 맛있어요 ̵ ̀ ̗♡ ̖ ́ ̵,['분위기좋음']
다이빙룸,음식 맛있고 장소도 좋아요~!,[]
다이빙룸,새로운곳으로 이전 후 첫 방문했는데 역시나 맛은 그댈로 너무 맛있네요 ㅠㅠㅠ!!! 또 갈꺼에요 ㅠㅠ 넘 맛있어요!!,[]
다이빙룸,음식이 너무 맛있습니다! 그리고 치킨 스테이크가 엄청 맛있고 소스가 너무 잘 어울려요. 최근 먹은 파스타 가게중에서 가장 맛있어요.,[]
다이빙룸,"연말 방문하려다 예약이 다 차서 나중에 방문했어요!
먼저 가게 들어가기전부터 분위기가 반짝반짝 이뻐서 너무 마음에 들었는데, 내부 분위기도 정말 차분하고 좋았어요~✨
라구파스타, 봉골레파스타, 칩스에 와인 글라스로 시켰는데 가격대도 괜찮은편이고
라구파스타랑 칩스가 정말 맛있었어서 엄청 만족했습니다!!",['분위기좋음']
다이빙룸,"봉골레도 맛있고 전체적으로 맛있습니다
잘 먹었어요",[]
다이빙룸,고급진 느낌의 음식을 먹고 싶어서 왔는데 매장도 깨끗하고 음악 선정도 좋았습니다. 음식도 깔끔하게 잘 나오고 맛있었습니다.,['분위기좋음']
다이빙룸,"매장 들어가자마자 분위기랑 인테리어에 놀라고 가성비 넘치는 가격이랑 맛에 놀랐어요 진짜 저녁에 와인바 분위기 맛집이라 데이트나 소개팅 장소로도 너무 좋을듯 비프 스테이크를 이렇게 저렴하게 먹을 수 있다니 가격이 가성비 넘쳐서 양은 기대 안했는데 생각보다 많았고 무엇보다 맛이 너무 맛있어요 이거 먹으러 또 가고싶음!!!! 레드 라구 파스타도 맛있고 치즈퐁듀칩스도 같이 곁들여 먹기 넘 좋았어용 글라스와인 시키면 잔꾸할 수 있는 거 넘 기여움 담에 또 오면 글라스와인도 꼭 시켜야지.. 용산 파스타, 스테이크 맛집으로 너무 추천하고 방문하시면 꼬옥 비프 큐브 스테이크를 드셔보세욤 강추 ✨✨🍝🍷","['재방문', '분위기좋음', '가성비']"
다이빙룸,"매장 분위기가 너무 이쁘고, 스테이크, 라구파스타, 봉골레 주문했는데 하나같이 다 너무 맛있어서 미친듯이 흡입했어요...진짜 찐으로 너무 맛있어요! 와인종류도 엄청 많아서 취향에 따라 골라먹을수 있고 분위기도 너무 근사해서 데이트코스로도 추천드려요 :)",['분위기좋음']
다이빙룸,진짜 분위기 있고 좋았던 곳! 저녁에 남편과 함께 했던 저녁시감이 넘 풍성해졌다. 파스타 두개에 웨지감자를 시켰는데 꽤 맛있었고 음식도 빠르게 나와서 좋았다. 특히나 파스타 면의 익힘 정도가 딱 좋아서 맛있게 잘 먹었고 와인도 한 잔 했는데 파스타와 잘 어울리는 맛이라 와인을 잘 모르는 나도 맛있게 먹었다.,['분위기좋음']
다이빙룸,바질퍼스토파스타 봉골레파스타 양도 많고 가격도 합리적이에욧 맛있당ㅠㅠ🙏🙏🙏,[]
다이빙룸,예약하고 오니 세팅도 되어있고 바로 입장 가능해서 좋었어요!! 음식 나오는 속도도 빠르고 재료가 신선해서 그런지 하나하나 다 맛있게 먹었습니다!! 라구 파스타 완전 추천합니도👍🏻,[]
다이빙룸,아이와 함께와서 맛있게 먹었습니다,[]
다이빙룸,"리뷰 보고 방문했는데 진짜 맛있어요!!
분위기도 너무 좋고 직원분이 어어어엄청 친절하세요 :)
다음에 또 방문해서 안 먹어본 메뉴 도장 깨기 할 예정!!","['분위기좋음', '친절함']"
다이빙룸,"여자친구와 방문하였는데 분위기도 너무 좋았고, 봉골레, 바질 페스토 파스타, 큐브 스테이크 모두 맛있었습니다!! 특히 큐브 스테이크 진짜 너무 부드럽고 맛있었습니다. 입 안에 사라지는게 너무 아쉬웠어요 😭😭
직원분들도 굉장히 친절하셨고 메뉴 여쭤보면 매번 친절하게 설명해주시더라고요 🥺 덕분에 좋은 시간 보내고 왔습니다!! 정말 맛있게 먹었습니다 👍
정말 또 방문하겠습니다!!","['분위기좋음', '친절함']"
다이빙룸,"헉 음식 너어어어무 맛있어요!!
면도 적당히 쫄깃하고 치킨스테이크 소스도 최고입니당
기대했던 것 이상으로 만족스러운 식사였습니다.
꼭 예약 하고 방문하세요~~",[]
다이빙룸,친구가 한국 떠나기전에 맛있는 거 사주고 싶어서 여기 왔어요. 첫방문이지만 음식도 서비스도 맘에 들어요! 다음에 또 방문할게요,[]
다이빙룸,"깔끔하고 맛있음! 위치도 너무 좋음
그리고 친절하심","['분위기좋음', '친절함']"
다이빙룸,인테리어.매장 분위기 좋고 음식도 맛있어요! 예약좌석이 많아서 다음에는 예약하고 오면 좋을 것 같아요,['분위기좋음']
다이빙룸,"조명과 분위기가 매우 좋아요!! 따뜻한 느낌 🧡
음식 가격이 저렴한 편인데 퀄리티가 좋아서 가성비가 좋습니다!!
브런치도 즐길 수 있고 저녁에는 와인도 한잔 할 수 있는 곳이라 앞으로 자주 방문할거같아요 😊","['분위기좋음', '가성비']"
다이빙룸,이전하거 와봄요 역시나 맛나요 추천 와인도 굳입니다,[]
다이빙룸,회사 근처라 생일파티할겸 왔는데 분위기 인테리어도 너무 이쁘고 음식들도 양듀 많고 맛있어용 ㅎㅎㅎㅎㅎㅎㅎ 자주 올 거 같아용 🤍🤍,['분위기좋음']
다이빙룸,음식도 맛있고 가격대도 괜찮았어요! 분위기도 좋아서 데이트 장소로 추천드립니당😉,['분위기좋음']
다이빙룸,분위기도 좋고 인테리어도 좋고 맛도 깔끔하고 맛있어요...!! 직원분도 너무 친절하시고 다시 또 오고싶네요-!!,"['분위기좋음', '친절함']"
다이빙룸,공간이 예뻐서 데이트 소개팅 하기에 너무 좋을 거 같아오... ♡ 서버 분도 친절하시고 와인도 맛있엇습니다 🥺🩷🩷,['친절함']
다이빙룸,크리스마스 분위기도 낭낭하고 음식도 레드라구파스타에는 커리향이 살짝 나는게 너무 맛있고 봉골레 파스타도 담백하고 고소한 맛에 조개도 많이 들어가 있어서 너무 만족스럽네요!! 이 가격에 이 퀄리티가 말이 안될 만큼 마음에 듭니다!! 다음에 또 방문할 것 같아요🤗🤗,['분위기좋음']
다이빙룸,"매번 낮에만 오다가 처음으로 밤에 와봤는데 밤에 오니까 분위기 더 좋아요 !!
조명도 은은하고 음식도 맛있고 직원분도 친절하시고 모든 것이 완벽했어요 😝
소개팅이나 모임 장소로도 좋을 것 같아요.

이 분위기에 이 맛에 이 가격…?이라는 생각이 들 정도로 가성비 미쳤어요 !!
파스타는 물론 치킨스테이크도 느끼하지 않고 진짜 맛있어요ㅠㅠ

남영역•숙대입구역 파스타 맛집 찾고 계셨다면 “다이빙룸” 추천합니다 ✨","['분위기좋음', '야식', '친절함', '가성비']"
다이빙룸,"가성비 괜찮은 양식집을 찾다가 방문하게 되었어요!
인테리어도 너무 예쁘고 분위기도 좋아서 기념일에 방문하기 좋은 것 같아요
특히 안내해주시는 여자 직원분이 엄청 친절하셔서 기분이 좋았어요 :)
배가 부른 상태에서 가서 맛을 제대로 느끼지 못한게 아쉬워서 다음에 다시 방문할 예정이에요!","['분위기좋음', '친절함', '가성비']"
다이빙룸,"가게 분위기가 아늑해서 추운 날 왔는데 너무 포근했어요! 음식도 빨리 나오고 아주 맛있었어요! 다음에도 근처 온다면 또 오고싶어여,,~~",['분위기좋음']
다이빙룸,"기념일이라 여기저기 찾아보다 알게되었어요~~
예약하고 가서 대기없이 방문하였고 음식도 빠르게 나왔어요~~ 음식도 너무 맛잇어요👍🏻👍🏻
분위기도 좋구 연말이나 모임하기에 너무 좋아요^^
잘 먹고 왔어용~~
다음에 또 오겠습니다😄😄",['분위기좋음']
다이빙룸,크리스마스랑 연말 기념으로 남자친구와 방문 했습니다! 분위기도 너무 좋고 음식도 맛있어서 재방문 의사 있습니다! 가성비도 좋아서 기념일에 가볍게 오기 좋아요!,"['재방문', '분위기좋음', '가성비']"
다이빙룸,"맛, 분위기, 서비스 모두 만족합니다
집앞이라 자주 올것같아요",['분위기좋음']
다이빙룸,분위기 좋은 공간에서 좋은 사람과 맛있는 음식을 먹으니 행복해지네요! 맛도 좋고 직원분도 친절하셔서 기분 좋게 식사할 수 있었어요 ㅎㅎ,"['분위기좋음', '친절함']"
다이빙룸,분위기 너무 세련되고 좋음! 음식도 좋아요! 가격도 다른곳보다 경쟁력있어서 자주 올것같습니다.,['분위기좋음']
다이빙룸,메뉴가 몇가지 없는게 특이했는데 소스 맛이 진하고 맛있었어요. 생면 파스타 느낌이라 좋았고 모임하기 좋을 듯 해요💗,['특별함']
다이빙룸,음식이 맛있는건 당연하고 예뻐요! 가게도 이전하셨다는데 깔끔하고 예쁩니다. 점심부터 사람이 엄청 많아요! 검증된 맛집인듯ㅎㅎ 다음번에는 저녁에 와서 맥주한잔 하고싶네요ㅎㅎ,['분위기좋음']
다이빙룸,분위기도 좋고 음식도 맛있어요~,['분위기좋음']
다이빙룸,분위기 좋고 음식도 맛있어요 !,['분위기좋음']
다이빙룸,"레드라구파스타, 바질페스토파스타, 치즈퐁듀칩스 먹었습니다! 와보고 싶던 곳이었는데 예약 없이 식사 할수있어 좋았어요! 음식도 맛있고 예쁜 트리도 있어 따듯한 저녁을 할 수있어 좋있습니다👍🏻",[]
다이빙룸,"냄새부터 넘 좋아요
분위기도 좋고 인테리어도 예뻐서 기분 좋아지는 곳이네요!! 재방문의사 가득입니다~~","['재방문', '분위기좋음']"
다이빙룸,"덕분에 맛있게 잘 먹었습니다
스테끼도 질기지 않게 맛있게 구워서 나왔고
봉골레도 오히려 달달할 정도로 맛있었어요
이 다음에 또 오겠습니다 !",[]
다이빙룸,특별한 날 꼭 다시 오고싶어요..💛 음식도 분위기도 모두 너무 완벽래요!! 진짜 너무 맛있게 먹었습니다! 특별한날 꼭 찾아오시길 추천드려요👍✨✨,['분위기좋음']
다이빙룸,혀가 호강하는 맛입니다 ㅎㅎ 스테이크 정말 부드럽고 맛있어요 파스타는 말해뭐해네요 정말 꾸덕하고 크리미해요! 분위기도 정말 좋네요!,['분위기좋음']
다이빙룸,작년 크리스마스때 와인먹으러 온 후로 오랜만에 왔는데 분위기도 여전히 좋고 파스타도 맛 있어요! 여자 둘이서 파스타 2개 시켰는데 조금 부족(?)했지만 너무 맛있었습니다 ㅎㅎ 와인잔에 키링처럼 꾸밀 수도 있어요. 분위기 너무 좋아서 다음에 또 방문할게요😊,['분위기좋음']
다이빙룸,"숙대입구역 근처에서 연말모임 장소 찾고있다면 딱 적당할 것 같아요~~
트리도 있고 네이버 예약도 가능하고
근데 양이 조금 적어서 아쉬워용😿",[]
다이빙룸,머쉬룸 파스타랑 큐브스테이크 시켰는데 너무 맛있었어요!! 매장 인테리어도 깔끔하고 테이블 간격도 좁지 않아서 대화하기 좋았어요:) 소개팅이나 데이트 장소로 추천입니다 ㅎㅎ,['분위기좋음']
다이빙룸,"너무 예쁘고 사장님도 너무 친절하세요!!
음식도 너무 맛있어서 친구랑 다음에 또 오기로 했더여 ㅎㅎㅎ",['친절함']
다이빙룸,위치도 너무 좋고 가성비 좋은 파스타와 음료가 참 좋네요!,['가성비']
다이빙룸,"분위기도 좋고 파스타도 맛있어요! 하이볼, 와인, 에이드 등 음료 종류가 많아서 골라먹기도 좋았습니다ㅎㅎ 데이트 장소로 추천해요💗💗",['분위기좋음']
다이빙룸,분위기 좋고 맛있고 완벽 그자체,['분위기좋음']
다이빙룸,재방문입니다! 친구들이랑 저번에 왔을 때 그릇 핥아가며 맛있게 먹었던 기억으로 왔어요! 오늘은 감바스 처음으로 시켰는데 맛있었어요. 대신 음식 양은 조금 적어요ㅠ,['재방문']
다이빙룸,음식 진짜진짜 맛있는데 인테리어도 예브고 종업원분들도 친절하셔서 행복해요~~,"['분위기좋음', '친절함']"
다이빙룸,인테리어가 예쁘고 음식이 너무 맛있어요!! 가성비가 너무너무 좋아요 스테이크는 필수로 시키세요 사장님도 친절하세요,"['분위기좋음', '친절함', '가성비']"
다이빙룸,음식도 맛있고 분위기도 좋아요^^ 다음에 또 오고싶은 곳이에요~~,['분위기좋음']
다이빙룸,"자주 오는데 올때마다 너무 맛있어요~~!!ㅜㅠ
바질파스타..치킨스테이크…너무 제 스타일이에요ㅜㅠ🤍🩷",[]
다이빙룸,"레드라구랑 비프스테이크 화이트와인 마셨어요!

레드라구 진짜 맛있어요
오랜만에 먹는 넙적한 면💕
소스도 맛있구💕

비프스테이크는 야채가 땡기는데 양파튀김이랑 파프리카랑 같이 먹으니까 딱 조화롭더라구요

일단 여자직원분?이 너무 친절하시구 이쁘셔서 넘 맘에 드는 저녁이었어용💕💕",['친절함']
다이빙룸,음식이 너무 맛있는데 직원분도 너무 친절해요!! 스테이크 강추 !_!,['친절함']
다이빙룸,인테리어가 멋있고 친구들과 좋은 시간 보내기에 좋은 공간입니다 편하게 먹고 얘기하다 갑니다,['분위기좋음']
다이빙룸,"와인이랑 음식이랑 참 잘어울리구 진짜 라구 펜네 파스타 진짜 맛있었어요!!
트리까지 진짜 연말분위기 진짜 예쁨니당",['분위기좋음']
다이빙룸,"치킨스테이크 비프스테이크 시켰는데 둘다 맛있어요!
또 오고싶은 곳이에요",[]
다이빙룸,"좋습니다 ,, (매우완전대박짱) 🧸",[]
다이빙룸,너뮤맛잇어요…. 가게도 너무이뻐요,[]
다이빙룸,음식이 전체적으로 깔끔하고 무난해요. 그리고 바질 페스토 파스타 정말 맛있었어요👍🏻 잘 드시는 분들은 양이 좀 적게 나온다 느끼실 순 있어요.,['분위기좋음']
다이빙룸,"음식은 괜찮았어요.
단.. 매장이 너무 추웠고 안되는 메뉴가 있더라구요.
(음식은 맛있는데 너무 춥다보니까 음식나오자마자 빠르게 식어서.. ㅠㅠ)

메뉴별 양은 작은 편이라서 저희는 7인이 메뉴 11개 먹었습니다.

임신중인 친구는 계속 손난로를 쥐고 있어야할 정도라 그게 좀 아쉬웠네요.",['중독성']
다이빙룸,추워서 사실 트리가 예뻐 호다닥 들어왔는데 안주도 맛있고 가격도 괜찮았습니다~ 간술하기 아주 좋고 분위기도 좋아용~!,['분위기좋음']
다이빙룸,"분위기가 너무 좋고 음식도 맛있어요!
졸업식이라 특별한 곳에서 먹고 싶었는데 분위기가 예뻐서 너무 좋은 시간 보냈어요!! 기념일이나 모임할 때 추천합니다!!🩷 파스타 맛집😆",['분위기좋음']
달볶이,"숙대 근처를 지나면 어김없이 들르게 되는 달볶이입니다. 사실 저는 매장에서 먹은적은 손에 꼽을 수 있고, 대부분 홈메뉴 세트(비조리 5인분)로 포장합니다. 오늘은 일행도 있어 2세트 포장했습니다. 포장 기다리며 둘러보니 떡볶이로 흥한 유튜버인 떡볶퀸도 다녀갔나보군요.

포장해 온 홈메뉴는 1인분 정도로 소분해 냉동실에 보관했다가 냉장고에서 해동한 다음 조리해 먹으면 맛에 큰 차이 없이 먹을 수 있습니다.

저는 1인분을 떡 15개 정도로 생각하는데, 무려 12인분으로 소분됐네요!!! 소분하면서 정말 깜놀했어요. 사장님께서 어찌나 손이 크신지 ㄷㄷㄷ 물 200ml, 양념 1 큰스푼, 설탕 1 큰스푼 과 함께 취향 것 잘 졸여 드시면 됩니다.

서대문 근처 독립* 만두에서 구매한 야끼만두와 먹으니 정말 꿀맛!",['포장추천']
달볶이,학교앞 떡볶이맛이에요 맛있어용!!💕💕💕앞으로 자주갈거같아요!! 사장님 직원분 친절하세요😇,['친절함']
달볶이,떡볶이+순대 세트 시켰는데 은근 양많고 푸짐해요 5000원으로 배부르게 먹었어요. 혼밥하기 좋아요,['양많음']
달볶이,"달볶이도 오랜만에 홈메뉴 포장하러 들렀습니다. 사실 저처럼 홈메뉴(비조리 재료 포장) 포장하는 손님들이 잘 없을것 같긴한데 새로 일하시는 분이 잘 몰라 사장님 오셔서 포장해 주셨네요.

1인 손님을 위한 세트 메뉴(떡볶이 반 + 기타 아이템)들이 있길래 먹고 싶은 마음이 동했는데, 이미 배부르게 점심을 먹은 후라... 아쉽지만 홈메뉴만 포장하는 것으로.

홈메뉴는 단일 메뉴로 5인분만 포장 가능하고 19,000원입니다. 대략 떡 양으로만 가늠해봐도 포장해주시는 양이 정말 엄청납니다. 양념도 아주 넉넉히 주시구요.

튀김도 좀 아쉬울것 같아 야끼만두와 튀김 오뎅 각각 1인분씩 추가했습니다. 바로 다시 튀겨 주셨는데 고소한 냄새가 진동을 하네요.

숙대 근처라면 20년은 족히 넘은 역사의 달볶이 강추합니다!",['포장추천']
달볶이,양이 4000원치곤.. 좀 적습니다,[]
달볶이,"생긴지 오래 된 곳인데 맛있어요
순대가 진짜 맛있고 국물 많은 떡볶이도 맛있어요",[]
달볶이,"리뷰 보고 따라갔습니다. ^^

10시 오픈인데 10시 되자마자 바로 내부가 꽉 찼습니다.

기본적으로 손님이 많은 분식집이었습니다.
포장은 1.9만으로 싼 게 아닌데 포장 손님도 계셨고요
내부가 살짝 정신 없었네요

떡볶이는 예전 사람들이 좋아할 달달하고
자극적이지 않은 맛있었습니다.
오뎅 국물 또한 어릴적 맛봤던 그 육수.

오시는 분들은 순대도 드셔보세요
보통의 다른 분식집들 보다 맛이 좋았습니다.",['포장추천']
달볶이,"오랜만에 방문한 달볶이!
떡볶이가 달달한데 설탕을 때려부은 맛이 아니라 야채나 과일을 사용한건지 물리지 않고 너무 맛있다. 10여년전부터 잊을만하면 갔는데 가격이 조금 오르긴했어도 여전히 가격대비 양이 짱짱하고~ 사진이 짤렸는데 혼밥세트가 4가지나 있다. 혼밥러한테 최적인 장소다.
튀김은 진짜 바삭해서 떡볶이에 찍어 먹어도 존맛탱 😋",['가성비']
달볶이,옛날 학교앞 국물 떡볶이 추억돋네요,[]
달볶이,.,[]
달볶이,맛있어요!! 굿굿굿,[]
달볶이,맛있구 달다구리 떡볶이 🤍 친절도하심!! 늘 응원하게되는 떡볶이집이에요,['친절함']
달볶이,"사장님의 배려로 길떡했습니다. 낭만있고 좋았어요. 가을 햇살 아래 떡볶이, 김밥, 순대, 튀김을 먹는데 힐링이었습니다🍀 맛나요!",[]
달볶이,"숙대를 굳건히 지키고 있는 달볶이 ㅎㅎ
여전히 맛나요 ㅎㅎ",[]
달볶이,"떡볶이가 땡겨서 무작정 방문했어요💨
딱 제가 좋아하는 맛이예요❣️",[]
달볶이,요즘은 잘 없어서 귀한 학교 앞 떡볶이 맛이에요~맛있어요,[]
달볶이,"언제가도 늘 맛있는 떡볶이집!! 가게가 좁기에, 여럿이서 가서 먹기엔 조금 힘들지만 혼자가도 좋고 양도 많고 가성비 최고~~~!",['가성비']
달볶이,.,[]
달볶이,"아웅 맛있어
음료수 놓고 간 거 알려주셔서 감사합니다.. ˶ᵔ ᵕ ᵔ˶",[]
달볶이,오랜만에 방문했는데 혼밥세트 가성비가 너무 좋은 것 같아요 어묵도 먹고싶어서 시켰는데 엄청 배부르게 너무 잘 먹고 갑니다 !! 😊,['가성비']
달볶이,"친구의 추억의 장소라 다녀왔어요. 달달한 국물떡볶이였어요. 양이 제법 많고요, 꼬마김밥과 오징어 튀김이 맛있었어요.",[]
달볶이,"올만애 만난 친구랑 피방 데이트하다가 출출해서 왔어욤
그렇게 맛있는 맛은 아닌데, 딱볶이가 계속 리필된다거 하더라고요. 근데 리필할 맛은 아녔 ..
튀김도 뜨겁지도 않고 그냥 그랬어욤..
그래도 가성비 하나는 최고!","['가성비', '중독성']"
달볶이,"떡볶이1,순대1,오징어튀김 2개 먹었습니다.
떡볶이는 달큰한 밀떡볶이고 순대는 내장은 아예 없어요. 오징어튀김은 대왕오징어라 조금 아쉽지만 튀김옷이 꽤나 바삭하고 짭짤해서 좋았어요. 너무 맛있다까진 아니고, 가성비좋은 떡볶이집이었습니다.","['짠맛', '가성비']"
달볶이,달달하구 맛있어용ㅎㅎㅎ,[]
달볶이,동네 오래된 떡볶이집. 맵지 않고 순한 맛,['매움']
달볶이,좋아요,[]
달볶이,맛있어요 👍,[]
달볶이,가성비랑 맛 🩶,['가성비']
달볶이,졸업한지 6년만에 추억여행하러 왔는데 여전히 달달하고 맛있었습니다! 무한리필인데 이제 예전만큼 많이 못먹어서 슬프네요ㅋㅋㅋ,[]
달볶이,가성비있고 괜찮음,['가성비']
달볶이,순대세트 💖💖,[]
달볶이,가성비 좋고 급하게 혼밥할때 좋아요!,['가성비']
달볶이,"애정하는 떡볶이집 :)
맵찔이도 편안하게 먹을 수 있고, 1인세트 메뉴도 옵션이 네가지나 되어 선택지가 넓어서 좋아요 🧡
게다가 떡볶이가 무한리필이라는 장점은 어디서도 볼 수가 없는 큰 메리트…!!! 오래오래 있어주세요☺️",['매움']
달볶이,"자리가 좁아서 불편하긴 하지만 학교 앞에서 혼밥하기 좋아요!! 떡볶이 양 많아서 늘 남깁니다 ㅠㅠ 근데 그만큼 푸짐하다는 것🤍
달콤한 밀떡볶이에요 자극적이기보다는 달달하고 슴슴한 맛~?? 어묵 양보다 떡 양이 훨씬 많아요","['단맛', '양많음']"
달볶이,"작년에는 자주 갔는데
뭔가… 잘 안 가게 됨…",[]
달볶이,"음악에 일가견이 있으셔서 사장님께서 밴드 출신이신 줄 알았습니다ㅎ...
전보다 더 맛있어진 달볶이가 다 번창하면 좋겠습니다",[]
달볶이,"오랜만에 방문해 홈메뉴 포장해 왔습니다.

확실히 코로나가 마무리 되고 학교들도 전면 대면 수업을 시작하니 매장에 홀 손님도 많고 포장 손님도 있어 좀 대기하고 그런것 같습니다.

홈메뉴는 5인분인데, 사장님께서 양을 정말 많이 포장해주십니다. 떡 양도 엄청나고, 특히 떡볶이 양념장도 엄청난 양으로 포장해주시네요.

저는 포장해 움직이는 거리가 있어 조리 상태가 아닌 홈메뉴로 포장해 오기는 하지만, 양만 봤을땐 엽×떡볶이 기본 양의 2배도 넘는 떡볶이 양이지 않을까 싶네요.

조리 방법도 정말 간단합니다. 설탕만 취향에 따라 적당히 추가해 끓이면 끝!! 오늘도 너무 맛있게 잘 먹었습니다!!",['포장추천']
달볶이,숙대 앞에서 저렴하고 간단하며 빠른 식사를 원한다면 나쁘지 않은 선택,['가성비']
달볶이,"옛날에 엄청 맛있었던 기억이 있어서 방문했는데 떡볶이가 너무 맹맛이고.. 별로 맵지도 않고 모듬튀김은 고구마가 너무 두껍고 아삭아삭(부드러움x)에 야채튀김은 야채전 급으로 두꺼워요 ^^.. 너무 속상했어요 진짜 맛있었는데 왜 이렇게 된 건지,,,, 가성비도 혼밥 메뉴 아니면 그닥","['매움', '가성비']"
달볶이,굿,[]
달볶이,맛있어요!!! 아이들도 좋아해요,[]
달볶이,굿,[]
달볶이,떡볶이 무한리필 넘 좋아여 마싯움,[]
달볶이,너무 좋아하는 달볶이~ 이거 사서 집으로 고고씽 ㅎㅎ,[]
달볶이,ㄱ,[]
달볶이,달볶이 크흑 ㅠㅠ 진심 어릴적부터 지금까지 맛 안변하고 굿굿 친절하시고 !!!!!!!,['친절함']
달볶이,떡볶이 양도 푸짐하고 무엇보다 가격이 저렴해서 진짜 좋았어요!,"['가성비', '양많음']"
달볶이,맛있어용 ㅠㅠㅠ 옛날 학교앞 떡볶이 그맛입니돠 ㅠㅠ,[]
달볶이,"리뷰 잘 안 쓰는데 넘 맛있고 기분 좋아지는 가게라 리뷰 씁니다~!
사장님도 알바생도 친절하시고 튀김 시켰는데 떡볶이도 몇개 주셔서 좋아요! 어묵 먹고 싶었는데 다 나가서 아쉬웠는데 국물도 주시고.. 센스짱이에요!!
사실 여대 앞 떡볶이집이라 장사 잘 될텐데도 인색하게 장사 안 하시고 1인 메뉴도 있고 가성비 좋은데 무엇보다 너무너무 맛있어서 자주 가게 되네요~!
근처 다른 떡볶이집은 6천원에 컵으로 담아줘서 화나기도 했는데 여기는 가면 기분 좋아지는 것 같아요 ㅎㅎ","['친절함', '가성비']"
달볶이,"맑게 끓여졌을 때 국물과 함께 먹어야 맛있어요!!
크으으으👍🏻👍🏻👍🏻👍🏻",[]
달볶이,"항상 친철하시고 맛있어서 일부러 찾습니다.
사장님 늘 건강하세요!",[]
달볶이,"혼자 가야 먹을 수 있는 혼밥세트 구성이 따로 있더라구요!
순대세트가 4500원 가성비 갑입니다👍
달볶이는 그냥 옛날 분식집 떡볶이 맛이라 너무 좋아요❤️
맛있게 잘 먹고 갑니당",['가성비']
달볶이,혼밥을 원하는 송이에게 추천합니다,[]
달볶이,"둘이서 실컷주문해도 18,500원! 어릴때의 추억이생각나네요.","['재방문', '중독성']"
달볶이,"매장은 좁아요
떡볶이가 맵지않아서 좋아요",['매움']
달볶이,숙대앞에서 단맛이 땡길때 꼭 가게되는곳^^ 혼밥하기도 좋아요~,['단맛']
